# seed=20260723011 wall_start=2026-07-28 17:29:48 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,-6.591,-7.967,7.095,-7.694,7.538,5.435
0.133,-0.000,-0.000,0.0,-6.655,-7.891,7.004,-7.719,7.466,5.347
0.233,0.012,-0.001,-0.4,-6.720,-7.814,6.914,-7.744,7.393,5.259
0.333,0.046,-0.004,-1.9,-6.784,-7.738,6.823,-7.769,7.321,5.171
0.433,0.080,-0.009,-3.4,-6.848,-7.661,6.732,-7.794,7.249,5.083
0.533,0.113,-0.013,-4.8,-6.913,-7.585,6.642,-7.818,7.177,4.994
0.633,0.146,-0.019,-6.1,-6.977,-7.508,6.551,-7.843,7.104,4.906
0.733,0.178,-0.026,-7.8,-7.042,-7.432,6.460,-7.868,7.032,4.818
0.833,0.210,-0.035,-9.9,-7.106,-7.355,6.370,-7.893,6.960,4.730
0.933,0.238,-0.042,-10.9,-7.170,-7.279,6.279,-7.918,6.888,4.642
1.033,0.265,-0.048,-11.5,-7.235,-7.202,6.188,-7.943,6.815,4.554
1.133,0.290,-0.054,-11.9,-7.299,-7.126,6.098,-7.968,6.743,4.465
1.233,0.314,-0.059,-12.1,-7.364,-7.049,6.007,-7.992,6.671,4.377
1.333,0.338,-0.065,-12.3,-7.428,-6.973,5.916,-8.017,6.599,4.289
1.433,0.361,-0.070,-12.4,-7.492,-6.896,5.826,-8.042,6.526,4.201
1.533,0.384,-0.076,-12.5,-7.557,-6.820,5.735,-8.067,6.454,4.113
1.633,0.406,-0.081,-12.6,-7.621,-6.743,5.644,-8.092,6.382,4.025
1.733,0.428,-0.086,-12.6,-7.686,-6.667,5.554,-8.117,6.309,3.936
1.833,0.450,-0.091,-12.7,-7.750,-6.590,5.463,-8.142,6.237,3.848
1.933,0.473,-0.096,-12.7,-7.814,-6.514,5.372,-8.166,6.165,3.760
2.033,0.495,-0.101,-12.7,-7.879,-6.437,5.282,-8.191,6.093,3.672
2.133,0.517,-0.106,-12.7,-7.943,-6.361,5.191,-8.216,6.020,3.584
2.233,0.539,-0.111,-12.7,-8.008,-6.284,5.101,-8.241,6.006,3.493
2.333,0.561,-0.116,-12.7,-8.072,-6.208,5.010,-8.266,6.003,3.379
2.433,0.583,-0.121,-12.8,-8.136,-6.131,4.919,-8.291,6.000,3.265
2.533,0.604,-0.126,-12.7,-8.201,-6.055,4.829,-8.316,5.998,3.151
2.633,0.626,-0.130,-12.6,-8.265,-5.978,4.738,-8.340,5.995,3.037
2.733,0.647,-0.135,-12.6,-8.330,-5.902,4.693,-8.353,5.992,2.923
2.833,0.669,-0.139,-12.5,-8.394,-5.825,4.693,-8.353,5.989,2.809
2.933,0.690,-0.144,-12.4,-8.458,-5.749,4.693,-8.353,5.986,2.695
3.033,0.711,-0.149,-12.3,-8.501,-5.698,4.693,-8.353,5.983,2.581
3.133,0.733,-0.153,-12.3,-8.501,-5.698,4.693,-8.353,5.980,2.467
3.233,0.754,-0.158,-12.2,-8.501,-5.698,4.693,-8.353,5.977,2.353
3.333,0.775,-0.162,-12.1,-8.501,-5.698,4.693,-8.353,5.974,2.239
3.433,0.796,-0.166,-12.0,-8.501,-5.698,4.693,-8.353,5.971,2.126
3.533,0.817,-0.171,-12.0,-8.501,-5.698,4.693,-8.353,5.968,2.012
