# seed=20260723025 wall_start=2026-07-26 13:51:33 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,2.822,-0.814,8.424,8.413,-7.652,2.938
0.167,-0.000,-0.000,0.0,2.807,-0.722,8.373,8.318,-7.617,2.874
0.267,-0.000,-0.000,0.0,2.791,-0.631,8.321,8.223,-7.581,2.810
0.367,-0.000,-0.000,0.0,2.776,-0.539,8.269,8.128,-7.546,2.747
0.467,-0.000,-0.000,0.0,2.760,-0.447,8.218,8.033,-7.511,2.683
0.567,-0.000,-0.000,0.0,2.744,-0.356,8.166,7.938,-7.475,2.619
0.667,-0.000,-0.000,0.0,2.729,-0.264,8.114,7.843,-7.440,2.555
0.767,-0.000,-0.000,0.0,2.713,-0.172,8.063,7.749,-7.404,2.491
0.867,-0.000,-0.000,0.0,2.698,-0.081,8.011,7.654,-7.369,2.427
0.967,-0.000,-0.000,0.0,2.682,0.011,7.960,7.559,-7.333,2.364
1.067,-0.000,-0.000,0.0,2.667,0.103,7.908,7.464,-7.298,2.300
1.167,-0.000,-0.000,0.0,2.651,0.194,7.856,7.369,-7.263,2.236
1.267,-0.000,-0.000,0.0,2.636,0.286,7.805,7.274,-7.227,2.172
1.367,-0.000,-0.000,0.0,2.620,0.378,7.753,7.179,-7.192,2.108
1.467,-0.000,-0.000,0.0,2.604,0.469,7.701,7.085,-7.156,2.045
1.567,-0.000,-0.000,0.0,2.589,0.561,7.650,6.990,-7.121,1.981
1.667,-0.000,-0.000,0.0,2.573,0.653,7.598,6.895,-7.085,1.917
1.767,-0.000,-0.000,0.0,2.558,0.745,7.546,6.800,-7.050,1.853
1.867,-0.000,-0.000,0.0,2.542,0.836,7.495,6.705,-7.015,1.789
1.967,-0.000,-0.000,0.0,2.527,0.928,7.443,6.610,-6.979,1.725
2.067,-0.000,-0.000,0.0,2.511,1.020,7.392,6.515,-6.944,1.662
2.167,-0.000,-0.000,0.0,2.495,1.111,7.340,6.421,-6.908,1.598
2.267,-0.000,-0.000,0.0,2.480,1.203,7.288,6.326,-6.873,1.534
2.367,-0.000,-0.000,0.0,2.464,1.295,7.237,6.231,-6.837,1.470
2.467,-0.000,-0.000,0.0,2.449,1.386,7.185,6.136,-6.802,1.406
2.567,-0.000,-0.000,0.0,2.433,1.478,7.133,6.041,-6.767,1.342
2.667,-0.000,-0.000,0.0,2.418,1.570,7.082,5.946,-6.731,1.279
2.767,-0.000,-0.000,0.0,2.402,1.661,7.030,5.851,-6.696,1.215
2.867,-0.000,-0.000,0.0,2.387,1.753,6.979,5.756,-6.660,1.151
2.967,-0.000,-0.000,0.0,2.371,1.845,6.927,5.662,-6.625,1.087
3.067,-0.000,-0.000,0.0,2.355,1.937,6.875,5.567,-6.589,1.023
3.167,-0.000,-0.000,0.0,2.340,2.028,6.824,5.472,-6.554,0.959
3.267,-0.000,-0.000,0.0,2.324,2.120,6.775,5.548,-6.519,0.896
3.367,-0.000,-0.000,0.0,2.309,2.212,6.716,5.638,-6.483,0.832
3.467,-0.000,-0.000,0.0,2.293,2.303,6.658,5.729,-6.448,0.768
3.567,-0.000,-0.000,0.0,2.278,2.395,6.599,5.820,-6.412,0.704
3.667,-0.000,-0.000,0.0,2.262,2.487,6.541,5.911,-6.377,0.640
3.767,-0.000,-0.000,0.0,2.247,2.578,6.482,6.001,-6.341,0.576
3.867,-0.000,-0.000,0.0,2.231,2.670,6.424,6.092,-6.306,0.513
3.967,-0.000,-0.000,0.0,2.215,2.762,6.365,6.183,-6.271,0.449
4.067,-0.000,-0.000,0.0,2.200,2.853,6.307,6.274,-6.235,0.385
4.167,-0.000,-0.000,0.0,2.184,2.945,6.248,6.365,-6.200,0.321
4.267,-0.000,-0.000,0.0,2.169,3.037,6.190,6.455,-6.164,0.257
4.367,-0.000,-0.000,0.0,2.153,3.128,6.131,6.546,-6.129,0.194
4.467,-0.000,-0.000,0.0,2.138,3.220,6.073,6.637,-6.093,0.130
4.567,-0.000,-0.000,0.0,2.122,3.312,6.014,6.728,-6.058,0.066
4.667,-0.000,-0.000,0.0,2.107,3.404,5.956,6.818,-6.023,0.002
4.767,-0.000,-0.000,0.0,2.091,3.495,5.897,6.909,-5.987,-0.062
4.867,-0.000,-0.000,0.0,2.032,3.445,5.839,7.000,-5.952,-0.126
4.967,-0.000,-0.000,0.0,1.961,3.384,5.780,7.091,-5.916,-0.189
5.067,-0.000,-0.000,0.0,1.891,3.324,5.722,7.182,-5.881,-0.253
5.167,-0.000,-0.000,0.0,1.820,3.263,5.663,7.272,-5.845,-0.317
5.267,-0.000,-0.000,0.0,1.750,3.203,5.605,7.363,-5.810,-0.381
5.367,-0.000,-0.000,0.0,1.679,3.142,5.546,7.454,-5.775,-0.445
5.467,-0.000,-0.000,0.0,1.608,3.082,5.488,7.545,-5.739,-0.509
5.567,-0.000,-0.000,0.0,1.538,3.021,5.482,7.563,-5.704,-0.572
5.667,-0.000,-0.000,0.0,1.467,2.961,5.553,7.481,-5.668,-0.636
5.767,-0.000,-0.000,0.0,1.396,2.900,5.623,7.399,-5.633,-0.700
5.867,-0.000,-0.000,0.0,1.326,2.840,5.694,7.317,-5.597,-0.764
5.967,-0.000,-0.000,0.0,1.255,2.779,5.764,7.236,-5.562,-0.828
6.067,-0.000,-0.000,0.0,1.185,2.719,5.835,7.154,-5.527,-0.892
6.167,-0.000,-0.000,0.0,1.114,2.658,5.905,7.072,-5.491,-0.955
6.267,-0.000,-0.000,0.0,1.043,2.598,5.976,6.990,-5.456,-1.019
6.367,-0.000,-0.000,0.0,0.973,2.537,6.046,6.908,-5.420,-1.083
6.467,-0.000,-0.000,0.0,0.902,2.477,6.117,6.826,-5.385,-1.147
6.567,-0.000,-0.000,0.0,0.831,2.416,6.187,6.745,-5.349,-1.211
6.667,-0.000,-0.000,0.0,0.761,2.356,6.258,6.663,-5.314,-1.274
6.767,-0.000,-0.000,0.0,0.690,2.295,6.328,6.581,-5.279,-1.338
6.867,-0.000,-0.000,0.0,0.620,2.235,6.399,6.499,-5.243,-1.402
6.967,-0.000,-0.000,0.0,0.549,2.174,6.469,6.417,-5.261,-1.370
7.067,-0.000,-0.000,0.0,0.478,2.114,6.539,6.336,-5.296,-1.306
7.167,-0.000,-0.000,0.0,0.408,2.053,6.610,6.254,-5.332,-1.243
7.267,-0.000,-0.000,0.0,0.337,1.993,6.680,6.172,-5.367,-1.179
7.367,-0.000,-0.000,0.0,0.266,1.932,6.751,6.090,-5.403,-1.115
7.467,-0.000,-0.000,0.0,0.196,1.872,6.821,6.008,-5.438,-1.051
7.567,-0.000,-0.000,0.0,0.125,1.811,6.892,5.926,-5.473,-0.987
7.667,-0.000,-0.000,0.0,0.054,1.751,6.962,5.845,-5.509,-0.923
7.767,-0.000,-0.000,0.0,-0.016,1.690,7.033,5.763,-5.544,-0.860
7.867,-0.000,-0.000,0.0,-0.087,1.630,7.103,5.681,-5.580,-0.796
7.967,-0.000,-0.000,0.0,-0.157,1.569,7.174,5.599,-5.615,-0.732
8.067,-0.000,-0.000,0.0,-0.228,1.509,7.244,5.517,-5.651,-0.668
8.167,-0.000,-0.000,0.0,-0.299,1.448,7.315,5.436,-5.686,-0.604
8.267,-0.000,-0.000,0.0,-0.369,1.388,7.357,5.459,-5.721,-0.540
8.367,-0.000,-0.000,0.0,-0.440,1.327,7.394,5.560,-5.757,-0.477
8.467,-0.000,-0.000,0.0,-0.511,1.267,7.431,5.662,-5.792,-0.413
8.567,-0.000,-0.000,0.0,-0.581,1.206,7.468,5.763,-5.828,-0.349
8.667,-0.000,-0.000,0.0,-0.652,1.146,7.505,5.865,-5.863,-0.285
8.767,-0.000,-0.000,0.0,-0.722,1.085,7.542,5.966,-5.899,-0.221
8.867,-0.000,-0.000,0.0,-0.793,1.025,7.579,6.068,-5.934,-0.158
8.967,-0.000,-0.000,0.0,-0.864,0.964,7.616,6.169,-5.969,-0.094
9.067,-0.000,-0.000,0.0,-0.934,0.904,7.653,6.271,-6.005,-0.030
9.167,-0.000,-0.000,0.0,-1.005,0.843,7.690,6.372,-6.040,0.034
9.267,-0.000,-0.000,0.0,-1.076,0.783,7.727,6.474,-6.076,0.098
9.367,-0.000,-0.000,0.0,-1.146,0.722,7.763,6.575,-6.111,0.162
9.467,-0.000,-0.000,0.0,-1.217,0.662,7.800,6.677,-6.147,0.225
9.567,-0.000,-0.000,0.0,-1.288,0.601,7.837,6.778,-6.182,0.289
9.667,-0.000,-0.000,0.0,-1.358,0.541,7.874,6.880,-6.217,0.353
9.767,-0.000,-0.000,0.0,-1.429,0.480,7.911,6.981,-6.253,0.417
9.867,-0.000,-0.000,0.0,-1.499,0.420,7.948,7.083,-6.288,0.481
9.967,-0.000,-0.000,0.0,-1.570,0.359,7.985,7.184,-6.324,0.545
10.067,-0.000,-0.000,0.0,-1.641,0.299,8.022,7.286,-6.359,0.608
10.167,-0.000,-0.000,0.0,-1.711,0.238,8.059,7.387,-6.395,0.672
10.267,-0.000,-0.000,0.0,-1.782,0.178,8.096,7.489,-6.430,0.736
10.367,-0.000,-0.000,0.0,-1.853,0.117,8.133,7.590,-6.465,0.800
10.467,-0.000,-0.000,0.0,-1.923,0.057,8.170,7.692,-6.501,0.864
