# seed=20260723001 wall_start=2026-07-30 12:35:41 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.067,-0.000,-0.000,0.0,-3.539,-5.880,-3.917,7.771,4.902,5.504
0.167,-0.000,-0.000,0.0,-3.537,-5.780,-3.990,7.714,4.902,5.504
0.267,-0.000,-0.000,0.0,-3.534,-5.680,-4.063,7.657,4.902,5.504
0.367,-0.000,-0.000,0.0,-3.532,-5.580,-4.136,7.599,4.902,5.504
0.467,-0.000,-0.000,0.0,-3.530,-5.480,-4.209,7.542,4.902,5.504
0.567,-0.000,-0.000,0.0,-3.527,-5.380,-4.282,7.484,4.902,5.504
0.667,-0.000,-0.000,0.0,-3.525,-5.280,-4.356,7.427,4.902,5.504
0.767,-0.000,-0.000,0.0,-3.523,-5.180,-4.429,7.370,4.902,5.504
0.867,-0.000,-0.000,0.0,-3.521,-5.080,-4.502,7.312,4.902,5.504
0.967,-0.000,-0.000,0.0,-3.518,-4.980,-4.575,7.255,4.902,5.504
1.067,-0.000,-0.000,0.0,-3.516,-4.880,-4.648,7.197,4.902,5.504
1.167,-0.000,-0.000,0.0,-3.514,-4.780,-4.722,7.140,4.902,5.504
1.267,-0.000,-0.000,0.0,-3.511,-4.680,-4.795,7.083,4.902,5.504
1.367,-0.000,-0.000,0.0,-3.509,-4.580,-4.868,7.025,4.902,5.504
1.467,-0.000,-0.000,0.0,-3.507,-4.480,-4.941,6.968,4.902,5.504
1.567,-0.000,-0.000,0.0,-3.505,-4.380,-5.014,6.910,4.902,5.504
1.667,-0.000,-0.000,0.0,-3.502,-4.280,-5.087,6.853,4.902,5.504
1.767,-0.000,-0.000,0.0,-3.500,-4.180,-5.161,6.796,4.902,5.504
1.867,-0.000,-0.000,0.0,-3.498,-4.080,-5.234,6.738,4.902,5.504
1.967,-0.000,-0.000,0.0,-3.495,-3.981,-5.307,6.681,4.902,5.504
2.067,-0.000,-0.000,0.0,-3.493,-3.881,-5.380,6.623,4.902,5.504
2.167,-0.000,-0.000,0.0,-3.492,-3.797,-5.453,6.566,4.902,5.504
2.267,-0.000,-0.000,0.0,-3.492,-3.697,-5.526,6.509,4.902,5.504
2.367,-0.000,-0.000,0.0,-3.491,-3.597,-5.600,6.451,4.902,5.504
2.467,-0.000,-0.000,0.0,-3.491,-3.497,-5.673,6.394,4.902,5.504
2.567,-0.000,-0.000,0.0,-3.491,-3.397,-5.746,6.336,4.902,5.504
2.667,-0.000,-0.000,0.0,-3.491,-3.297,-5.819,6.279,4.902,5.504
2.767,-0.000,-0.000,0.0,-3.491,-3.197,-5.892,6.222,4.902,5.504
2.867,-0.000,-0.000,0.0,-3.491,-3.097,-5.965,6.164,4.902,5.504
2.967,-0.000,-0.000,0.0,-3.491,-2.997,-6.039,6.107,4.902,5.504
3.067,-0.000,-0.000,0.0,-3.491,-2.897,-6.112,6.049,4.902,5.504
3.167,-0.000,-0.000,0.0,-3.491,-2.797,-6.185,5.992,4.902,5.504
3.267,-0.000,-0.000,0.0,-3.491,-2.697,-6.258,5.935,4.902,5.504
3.367,-0.000,-0.000,0.0,-3.491,-2.597,-6.331,5.877,4.902,5.504
3.467,-0.000,-0.000,0.0,-3.491,-2.497,-6.405,5.820,4.902,5.504
3.567,-0.000,-0.000,0.0,-3.490,-2.397,-6.478,5.762,4.902,5.504
3.667,-0.000,-0.000,0.0,-3.490,-2.297,-6.551,5.705,4.902,5.504
3.767,-0.000,-0.000,0.0,-3.490,-2.197,-6.624,5.648,4.902,5.504
3.867,-0.000,-0.000,0.0,-3.490,-2.097,-6.697,5.590,4.902,5.504
3.967,-0.000,-0.000,0.0,-3.490,-2.014,-6.770,5.533,4.902,5.504
4.067,-0.000,-0.000,0.0,-3.395,-1.983,-6.844,5.475,4.902,5.504
4.167,-0.000,-0.000,0.0,-3.300,-1.952,-6.917,5.418,4.902,5.504
4.267,-0.000,-0.000,0.0,-3.205,-1.922,-6.990,5.361,4.902,5.504
4.367,-0.000,-0.000,0.0,-3.109,-1.891,-7.063,5.303,4.902,5.504
4.467,-0.000,-0.000,0.0,-3.014,-1.860,-7.136,5.246,4.902,5.504
4.567,-0.000,-0.000,0.0,-2.919,-1.830,-7.209,5.188,4.902,5.504
4.667,-0.000,-0.000,0.0,-2.824,-1.799,-7.283,5.131,4.902,5.504
4.767,-0.000,-0.000,0.0,-2.729,-1.768,-7.356,5.074,4.902,5.504
4.867,-0.000,-0.000,0.0,-2.634,-1.737,-7.429,5.016,4.902,5.504
4.967,-0.000,-0.000,0.0,-2.538,-1.707,-7.502,4.959,4.902,5.504
5.067,-0.000,-0.000,0.0,-2.443,-1.676,-7.575,4.901,4.902,5.504
5.167,-0.000,-0.000,0.0,-2.348,-1.645,-7.648,4.844,4.902,5.504
5.267,-0.000,-0.000,0.0,-2.253,-1.615,-7.722,4.787,4.902,5.504
5.367,-0.000,-0.000,0.0,-2.158,-1.584,-7.795,4.729,4.902,5.504
5.467,-0.000,-0.000,0.0,-2.063,-1.553,-7.868,4.672,4.902,5.504
5.567,-0.000,-0.000,0.0,-1.967,-1.523,-7.941,4.614,4.902,5.504
5.667,-0.000,-0.000,0.0,-1.872,-1.492,-8.014,4.557,4.902,5.504
5.767,-0.000,-0.000,0.0,-1.777,-1.461,-8.088,4.500,4.902,5.504
5.867,-0.000,-0.000,0.0,-1.682,-1.430,-8.161,4.442,4.902,5.504
5.967,-0.000,-0.000,0.0,-1.587,-1.400,-8.185,4.423,4.902,5.504
6.067,-0.000,-0.000,0.0,-1.492,-1.369,-8.185,4.423,4.902,5.504
