# seed=20260723003 wall_start=2026-07-31 11:11:57 fmt=v2
sim_t,x,y,yaw_deg,p0x,p0y,p1x,p1y,p2x,p2y
0.033,-0.000,-0.000,0.0,3.769,-7.637,-6.464,-7.705,8.475,4.943
0.133,-0.000,-0.000,0.0,3.820,-7.556,-6.428,-7.615,8.383,4.963
0.233,-0.000,-0.000,0.0,3.872,-7.475,-6.392,-7.525,8.291,4.983
0.333,-0.000,-0.000,0.0,3.923,-7.394,-6.357,-7.434,8.199,5.003
0.433,-0.000,-0.000,0.0,3.975,-7.313,-6.321,-7.344,8.107,5.022
0.533,-0.000,-0.000,0.0,4.026,-7.232,-6.285,-7.254,8.015,5.042
0.633,-0.000,-0.000,0.0,4.078,-7.151,-6.249,-7.164,7.923,5.062
0.733,-0.000,-0.000,0.0,4.129,-7.070,-6.214,-7.074,7.831,5.082
0.833,-0.000,-0.000,0.0,4.181,-6.989,-6.178,-6.984,7.739,5.101
0.933,-0.000,-0.000,0.0,4.232,-6.908,-6.142,-6.894,7.648,5.121
1.033,-0.000,-0.000,0.0,4.284,-6.827,-6.106,-6.803,7.556,5.141
1.133,-0.000,-0.000,0.0,4.336,-6.746,-6.070,-6.713,7.464,5.161
1.233,-0.000,-0.000,0.0,4.387,-6.665,-6.035,-6.623,7.372,5.180
1.333,-0.000,-0.000,0.0,4.439,-6.584,-5.999,-6.533,7.280,5.200
1.433,-0.000,-0.000,0.0,4.490,-6.503,-5.963,-6.443,7.188,5.220
1.533,-0.000,-0.000,0.0,4.542,-6.422,-5.927,-6.353,7.096,5.240
1.633,-0.000,-0.000,0.0,4.593,-6.341,-5.892,-6.262,7.004,5.259
1.733,-0.000,-0.000,0.0,4.645,-6.260,-5.856,-6.172,6.912,5.279
1.833,-0.000,-0.000,0.0,4.696,-6.179,-5.820,-6.082,6.820,5.299
1.933,-0.000,-0.000,0.0,4.748,-6.098,-5.784,-5.992,6.729,5.319
2.033,-0.000,-0.000,0.0,4.799,-6.017,-5.748,-5.902,6.637,5.339
2.133,-0.000,-0.000,0.0,4.851,-5.936,-5.713,-5.812,6.545,5.358
2.233,-0.000,-0.000,0.0,4.902,-5.855,-5.677,-5.721,6.453,5.378
2.333,-0.000,-0.000,0.0,4.954,-5.774,-5.641,-5.631,6.361,5.398
2.433,-0.000,-0.000,0.0,5.006,-5.693,-5.605,-5.541,6.269,5.418
2.533,-0.000,-0.000,0.0,5.057,-5.612,-5.570,-5.451,6.177,5.437
2.633,-0.000,-0.000,0.0,5.109,-5.531,-5.534,-5.361,6.085,5.457
2.733,-0.000,-0.000,0.0,5.160,-5.450,-5.498,-5.271,5.993,5.477
2.833,-0.000,-0.000,0.0,5.212,-5.369,-5.417,-5.268,5.901,5.497
2.933,-0.000,-0.000,0.0,5.263,-5.288,-5.320,-5.264,5.810,5.516
3.033,-0.000,-0.000,0.0,5.315,-5.207,-5.223,-5.260,5.718,5.536
3.133,-0.000,-0.000,0.0,5.366,-5.126,-5.126,-5.256,5.626,5.556
3.233,-0.000,-0.000,0.0,5.418,-5.045,-5.030,-5.253,5.534,5.576
3.333,-0.000,-0.000,0.0,5.469,-4.964,-4.933,-5.249,5.442,5.595
3.433,-0.000,-0.000,0.0,5.469,-4.964,-4.836,-5.245,5.350,5.615
3.533,-0.000,-0.000,0.0,5.469,-4.964,-4.739,-5.241,5.258,5.635
3.633,-0.000,-0.000,0.0,5.469,-4.964,-4.642,-5.238,5.166,5.655
3.733,-0.000,-0.000,0.0,5.469,-4.964,-4.545,-5.234,5.074,5.674
3.833,-0.000,-0.000,0.0,5.469,-4.964,-4.448,-5.230,4.983,5.694
3.933,-0.000,-0.000,0.0,5.469,-4.964,-4.351,-5.226,4.891,5.714
4.033,-0.000,-0.000,0.0,5.469,-4.964,-4.254,-5.223,4.799,5.734
4.133,-0.000,-0.000,0.0,5.469,-4.964,-4.157,-5.219,4.707,5.753
4.233,-0.000,-0.000,0.0,5.469,-4.964,-4.060,-5.215,4.707,5.753
4.333,-0.000,-0.000,0.0,5.469,-4.964,-3.963,-5.211,4.707,5.753
4.433,-0.000,-0.000,0.0,5.469,-4.964,-3.866,-5.208,4.707,5.753
4.533,-0.000,-0.000,0.0,5.469,-4.964,-3.769,-5.204,4.707,5.753
4.633,-0.000,-0.000,0.0,5.469,-4.964,-3.709,-5.242,4.707,5.753
